brow_lower_l,tongue_Scale_X,tongue_Scale__X,tongue_Scale_Y,tongue_Scale__Y,tongue_Scale_Z,tongue_Scale__Z,nose_out_l,nose_out_r,tongue_u,tongue_u_u,cheek_suck_r,brow_raise_d,mouth_stretch_u,tongue_u_d,tooth_d_d,tongue_d,tooth_r,tooth_d_u,cheek_UP,eye_blink1_l,eye_blink1_r,eye_blink2_l,eye_blink2_r,eye_lidTight_l,eye_lidTight_r,eye_shutTight_l,eye_shutTight_r,brow_lower_r,eye_upperLidRaise_l,eye_upperLidRaise_r,eye_downLidRaise_l,eye_downLidRaise_r,jaw_sideways_l,jaw_sideways_r,jaw_thrust_c,mouth_chew_c,mouth_chinRaise_d,mouth_chinRaise_u,brow_raise_c,mouth_dimple_l,mouth_dimple_r,mouth_funnel_dl,mouth_funnel_dr,mouth_funnel_ul,mouth_funnel_ur,mouth_lipCornerDepressFix_l,mouth_lipCornerDepressFix_r,mouth_lipCornerDepress_l,mouth_lipCornerDepress_r,brow_raise_l,mouth_lipCornerPullOpen_l,mouth_lipCornerPullOpen_r,mouth_lipCornerPull_l,mouth_lipCornerPull_r,mouth_lipStretchOpen_l,mouth_lipStretchOpen_r,mouth_lipStretch_l,mouth_lipStretch_r,mouth_lowerLipDepress_l,mouth_lowerLipDepress_r,brow_raise_r,mouth_lowerLipProtrude_c,mouth_oh_c,mouth_oo_c,mouth_pressFix_c,mouth_press_l,mouth_press_r,mouth_pucker_l,mouth_pucker_r,mouth_screamFix_c,mouth_sideways_l,cheek_puff_l,mouth_sideways_r,mouth_stretch_c,mouth_suck_dl,mouth_suck_dr,mouth_suck_ul,mouth_suck_ur,mouth_upperLipRaise_l,mouth_upperLipRaise_r,nose_wrinkle_l,nose_wrinkle_r,cheek_puff_r,tooth_l,eye_lookDown1_l,eye_lookDown2_l,eye_lookLeft_l,eye_lookRight_l,eye_lookUp_l,eye_lookDown1_r,eye_lookDown2_r,eye_lookLeft_r,cheek_raise_l,eye_lookRight_r,eye_lookUp_r,tongue_Rot_1X,tongue_Rot__1X,tongue_Rot_2X,tongue_Rot__2X,tongue_Rot_3X,tongue_Rot__3X,tongue_Rot_1Y,tongue_Rot__1Y,cheek_raise_r,tongue_Rot_2Y,tongue_Rot__2Y,tongue_Rot_3Y,tongue_Rot__3Y,tongue_Rot_1Z,tongue_Rot__1Z,tongue_Rot_2Z,tongue_Rot__2Z,tongue_Rot_3Z,tongue_Rot__3Z,cheek_suck_l
0,0,0,0,0,0,0,0,0,0,-1.18E-05,0,0,0.000259318,-1.63E-06,0.031749904,0,0,2.57E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0,0,0,-0.000744484,0,-3.45E-05,-3.45E-05,0.007653739,0.007653737,0.004002007,0.004002009,0,0,0,0,0,-3.45E-05,-3.45E-05,0.001498922,0.001498922,0,0,-5.60E-05,-5.60E-05,-0.000818724,-0.000833346,0,0,0.427722096,0.033889279,0,-0.003113407,-0.003113404,0.264289558,0.264290124,0,0,0,0,0.168719605,0.000152754,0.000152756,-0.001896759,-0.001896761,0.001992115,0.001852333,-2.79E-05,-2.79E-05,0,-5.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.26E-05,0,0,0.000263202,-8.81E-06,0.031083891,0,0,2.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128343,0,0,0,0,-0.001245644,0,-8.08E-05,-8.08E-05,0.066548973,0.066548973,0.020513108,0.02051311,0,0,0,0,0,-8.08E-05,-8.08E-05,0.000568141,0.00056814,0,0,-0.00058437,-0.000584371,-0.002259664,-0.002283694,0,0,0.059915792,0.078329749,0,-0.001908822,-0.001908823,0.443119109,0.443119258,0,0,0,0,0.113075361,-0.002131583,-0.002131582,-0.001161224,-0.001161223,0.001916631,0.00279176,7.34E-06,7.34E-06,0,-0.000169949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.84E-05,0,0,0.000189811,-1.09E-05,0.009681022,0,0,2.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109288,0,0,0,0,-0.001828235,0,-9.19E-05,-9.19E-05,0.061746918,0.061746918,0.030310549,0.030310549,0,0,0,0,0,-9.19E-05,-9.19E-05,0.000140307,0.000140306,0,0,-0.000629867,-0.000629868,-0.002578214,-0.002612559,0,0,0.051245142,0.088741764,0,-0.001987836,-0.001987834,0.416828543,0.416827977,0,0,0,0,0.174145103,-0.001737058,-0.001737058,-0.000911776,-0.000911776,0.000836719,0.001265432,-4.38E-05,-4.38E-05,0,-0.000131598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.06E-05,0,0,0.000174219,-8.92E-06,0.008908641,0,0,2.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65E-05,0,0,0,0,-0.001636453,0,-7.85E-05,-7.85E-05,0.046745837,0.046745837,0.022074241,0.022074243,0,0,0,0,0,-7.85E-05,-7.85E-05,1.12E-05,1.12E-05,0,0,-0.000300643,-0.000300643,-0.001562122,-0.001593899,0,0,0.032777816,0.080023073,0,-0.001246589,-0.001246587,0.357655466,0.357655138,0,0,0,0,0.107666954,-0.001632648,-0.001632649,-0.000538889,-0.000538892,0.000914992,0.001164644,-5.71E-05,-5.71E-05,0,-0.000132441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.34E-05,0,0,0.00019633,-1.04E-05,0.010151354,0,0,2.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106709,0,0,0,0,-0.001914308,0,-7.26E-05,-7.26E-05,0.047342315,0.047342315,0.021944122,0.021944124,0,0,0,0,0,-7.26E-05,-7.26E-05,4.52E-06,4.52E-06,0,0,-0.000612025,-0.000612027,-0.002066776,-0.002102392,0,0,-0.000254147,0.083695732,0,-0.001373066,-0.001373065,0.415565401,0.415565103,0,0,0,0,0.098700881,-0.001869988,-0.001869988,-0.000686381,-0.00068638,0.000978713,0.001169612,-9.27E-05,-9.27E-05,0,-0.000154898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.95E-05,0,0,0.000213537,-1.04E-05,0.010047089,0,0,2.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99E-05,0,0,0,0,-0.002056277,0,-5.87E-05,-5.87E-05,0.032459356,0.03245936,0.013192205,0.013192206,0,0,0,0,0,-5.87E-05,-5.87E-05,0.00025257,0.000252569,0,0,-0.000517054,-0.000517056,-0.001856908,-0.001893083,0,0,-0.000125423,0.091122471,0,-0.001075869,-0.001075868,0.411283374,0.411283106,0,0,0,0,0.088326097,-0.001469141,-0.00146914,-0.000411007,-0.000411007,0.001335248,0.001250976,-9.56E-05,-9.56E-05,0,-0.000150744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.03E-05,0,0,0.000242989,-1.05E-05,0.011977775,0,0,2.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161473,0,0,0,0,-0.002155917,0,-3.57E-05,-3.57E-05,0.020425966,0.020425962,0.007466216,0.007466218,0,0,0,0,0,-3.57E-05,-3.57E-05,-0.000529706,-0.000529706,0,0,-0.001057288,-0.001057288,-0.002026195,-0.002066074,0,0,0.072782934,0.051182248,0,-0.002307891,-0.002307891,0.488953263,0.488952905,0,0,0,0,0.116639346,-0.001357985,-0.001357985,-0.000988171,-0.000988173,0.000990487,0.000691904,-0.000204401,-0.000204401,0,-0.000163388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.63E-05,0,0,0.00023668,-9.50E-06,0.011124175,0,0,2.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119335,0,0,0,0,-0.00200875,0,-3.38E-05,-3.38E-05,0.017528113,0.017528113,0.009163508,0.00916351,0,0,0,0,0,-3.38E-05,-3.38E-05,0.001244691,0.001244692,0,0,-0.000863636,-0.000863638,-0.002253598,-0.002291281,0,0,0.137546539,0.051030889,0,-0.00288948,-0.002889478,0.452958614,0.452958256,0,0,0,0,0.160133272,-0.000800582,-0.000800581,-0.001117507,-0.001117509,0.001518045,0.001165001,-0.000180232,-0.000180232,0,-0.000136093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1.33E-07,0,0,0.000156746,-5.64E-06,0.006609152,0,0,7.01E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130281,0,0,0,0,-0.000979557,0,-5.93E-05,-5.93E-05,0.014076386,0.014076386,0.009835888,0.009835888,0,0,0,0,0,-5.93E-05,-5.93E-05,0.001368073,0.001368074,0,0,-0.000225791,-0.000225791,0.006818395,0.006797753,0,0,0.334941149,0.024981216,0,-0.002943655,-0.002943656,0.271532714,0.27153188,0,0,0,0,0.362441301,0.001115947,0.001115946,-0.000919302,-0.000919304,0.001977101,0.001744481,-2.18E-05,-2.18E-05,0,-2.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.56E-06,0,0,4.23E-05,-4.27E-06,0.002975711,0,0,5.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114888,0,0,0,0,-0.000320595,0,-6.79E-05,-6.79E-05,0.00542954,0.005429542,0.003619548,0.003619544,0,0,0,0,0,-6.79E-05,-6.79E-05,0.001486253,0.001486254,0,0,0.001174591,0.001174591,0.001248326,0.001246097,0,0,0.235749662,0.015193879,0,-0.002264483,-0.002264482,0.098659635,0.098658636,0,0,0,0,0.429322332,0.001656048,0.001656048,-0.000518633,-0.000518632,0.001253637,0.001069322,8.46E-05,8.46E-05,0,-2.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.11E-05,0,0,2.20E-07,-4.59E-06,0.001741259,0,0,7.67E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122124,0,0,0,0,-0.00023514,0,-6.87E-05,-6.87E-05,0.003912851,0.003912851,0.002086829,0.002086831,0,0,0,0,0,-6.87E-05,-6.87E-05,0.001174542,0.001174541,0,0,0.001590422,0.001590421,0.000795748,0.000798393,0,0,0.124820977,0.015839327,0,-0.001612788,-0.001612787,0.052822083,0.052821074,0,0,0,0,0.408697397,0.00167231,0.001672311,-6.16E-05,-6.16E-05,0.000974032,0.000796314,9.91E-05,9.91E-05,0,-4.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.60E-05,0,0,1.12E-05,-5.64E-06,0.002144279,0,0,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12E-05,0,0,0,0,-0.000462408,0,-6.64E-05,-6.64E-05,0.004165765,0.004165765,0.001511417,0.001511419,0,0,0,0,0,-6.64E-05,-6.64E-05,0.000838967,0.000838967,0,0,0.001461134,0.001461133,0.000993978,0.000996087,0,0,0.097508684,0.033315569,0,-0.001415314,-0.001415312,0.066532105,0.066531047,0,0,0,0,0.414065242,0.001400854,0.001400855,-2.74E-05,-2.74E-05,0.000831637,0.00058955,0.000118909,0.00011891,0,-5.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.48E-05,0,0,-2.74E-05,-3.40E-06,0.001265306,0,0,5.87E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145971,0,0,0,0,-9.09E-06,0,-6.64E-05,-6.64E-05,0.002782078,0.00278208,0.001658378,0.001658376,0,0,0,0,0,-6.64E-05,-6.64E-05,0.000864283,0.000864282,0,0,0.001658304,0.001658302,0.001818001,0.0018239,0,0,0.081857257,0.003939325,0,-0.001320811,-0.00132081,0.010677924,0.010677071,0,0,0,0,0.363724649,0.001288768,0.001288769,2.93E-05,2.93E-05,0.000804621,0.00067298,8.80E-05,8.80E-05,0,-5.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.87E-05,0,0,2.45E-05,-2.19E-06,0.002356494,0,0,5.05E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128436,0,0,0,0,-0.000172218,0,-6.11E-05,-6.11E-05,0.003327534,0.003327534,0.001417927,0.001417927,0,0,0,0,0,-6.11E-05,-6.11E-05,0.000858665,0.000858664,0,0,0.001277627,0.001277627,0.001593512,0.001588032,0,0,0.082164243,0.012827128,0,-0.000454301,-0.0004543,0.055538621,0.055538278,0,0,0,0,0.192471996,0.000707243,0.000707244,0.000162667,0.000162667,0.000858811,0.00073399,1.89E-05,1.89E-05,0,-7.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.77E-05,0,0,6.34E-06,-2.34E-06,0.001581003,0,0,6.82E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117844,0,0,0,0,-0.000152032,0,-5.91E-05,-5.91E-05,0.002368856,0.002368856,0.00046481,0.00046481,0,0,0,0,0,-5.91E-05,-5.91E-05,0.001042843,0.001042843,0,0,0.001128146,0.001128145,0.002450114,0.002446296,0,0,0.002708681,0.021587526,0,7.70E-05,7.70E-05,0.029330198,0.029329887,0,0,0,0,0.1599565,0.000476091,0.000476092,0.000265765,0.000265765,0.000821272,0.000671782,3.77E-05,3.77E-05,0,-9.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.13E-05,0,0,-6.87E-06,-1.34E-07,0.000948035,0,0,2.36E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152812,0,0,0,0,0.000177631,0,-6.03E-05,-6.03E-05,0.001629192,0.001629192,0.000893069,0.000893069,0,0,0,0,0,-6.03E-05,-6.03E-05,0.001491195,0.001491194,0,0,0.001301982,0.001301982,0.002505824,0.00250018,0,0,0.003284238,0.000894945,0,0.000695298,0.000695298,0.001598494,0.001598489,0,0,0,0,0.065137759,0.000581467,0.000581468,0.000484044,0.000484045,0.000956693,0.000906846,-1.01E-05,-1.01E-05,0,-9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.83E-05,0,0,-4.24E-07,4.12E-07,0.000661942,0,0,1.43E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155445,0,0,0,0,0.000180678,0,-5.96E-05,-5.96E-05,0.001445279,0.001445275,0.000928365,0.000928361,0,0,0,0,0,-5.96E-05,-5.96E-05,0.001562626,0.001562626,0,0,0.001324336,0.001324335,0.002512861,0.002504816,0,0,0.003473829,0.000656602,0,0.001041741,0.001041742,0.001666741,0.001666866,0,0,0,0,0.020227127,0.000507162,0.000507162,0.000580317,0.000580317,0.000889399,0.000848452,-2.81E-05,-2.81E-05,0,-9.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
